Datum/Uhrzeit;Preis;Bezeichnung;Menge;Zahlung;Bonnr.;
14.07.2025 10:54:15;4,50;Kind Tageskarte;3;Bar;05401;
14.07.2025 10:59:55;7,00;Erw. Tageskarte;1;Bar;05402;
14.07.2025 11:22:29;7,00;Erw. Tageskarte;1;Bar;05403;
14.07.2025 11:26:23;4,50;Kind Tageskarte;1;Bar;05404;
14.07.2025 11:41:55;7,00;Erw. Tageskarte;1;Bar;05405;
14.07.2025 11:43:33;60,00;Zehnerkarte Erwachsen;1;EC-Cash;05406;
14.07.2025 12:18:17;105,00;Saisonkarte Erwachsen;1;EC-Cash;05407;
14.07.2025 13:20:32;185,00;Saisonkarte Familie 6W;1;EC-Cash;05408;
14.07.2025 13:45:44;4,50;Kind Tageskarte;1;Bar;05409;
14.07.2025 13:45:44;7,00;Erw. Tageskarte;1;Bar;05409;
14.07.2025 13:45:44;4,50;Kind Tageskarte;1;Bar;05409;
14.07.2025 14:22:00;185,00;Saisonkarte Familie 6W;1;EC-Cash;05410;
14.07.2025 14:29:34;18,00;Fam Tageskarte;1;Bar;05411;
14.07.2025 15:01:31;37,00;Zehnerkarte    Ermäßigt;1;Bar;05412;
14.07.2025 15:05:44;105,00;Saisonkarte Erwachsen;1;Bar;05413;
14.07.2025 15:05:44;60,00;Zehnerkarte Erwachsen;1;Bar;05413;
14.07.2025 15:07:42;7,00;Erw. Tageskarte;1;Bar;05414;
14.07.2025 15:07:42;4,50;Kind Tageskarte;1;Bar;05414;
14.07.2025 15:11:26;18,00;Fam Tageskarte;1;Bar;05415;
14.07.2025 15:22:37;60,00;Saisonkarte ermäßigt;1;EC-Cash;05416;
14.07.2025 15:22:37;0,00;Kleinkind            - Besucher -;1;EC-Cash;05416;
14.07.2025 15:24:08;37,00;Zehnerkarte    Ermäßigt;1;EC-Cash;05417;
14.07.2025 15:33:58;7,00;Erw. Tageskarte;1;Bar;05418;
14.07.2025 15:38:31;7,00;Erw. Tageskarte;1;Bar;05419;
14.07.2025 16:06:02;4,50;Kind Tageskarte;1;Bar;05420;
14.07.2025 16:06:02;4,50;Kind Tageskarte;1;Bar;05420;
14.07.2025 16:18:06;7,00;Erw. Tageskarte;1;Bar;05421;
14.07.2025 16:18:06;4,50;Kind Tageskarte;1;Bar;05421;
14.07.2025 16:50:09;37,00;Zehnerkarte    Ermäßigt;1;EC-Cash;05422;
14.07.2025 17:13:41;3,00;Wasserball;1;Bar;05423;
14.07.2025 17:24:10;7,00;Erw. Tageskarte;1;Bar;05424;
14.07.2025 17:25:28;105,00;Saisonkarte Erwachsen;1;EC-Cash;05425;
14.07.2025 17:28:50;7,00;Erw. Tageskarte;1;Bar;05426;
14.07.2025 17:30:14;37,00;Zehnerkarte    Ermäßigt;1;Bar;05427;
14.07.2025 17:34:54;7,00;Erw. Tageskarte;1;Bar;05428;
14.07.2025 17:37:02;7,00;Erw. Tageskarte;1;Bar;05429;
14.07.2025 17:37:15;7,00;Erw. Tageskarte;1;Bar;05430;
14.07.2025 17:37:34;7,00;Erw. Tageskarte;1;Bar;05431;
14.07.2025 17:55:46;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05432;
14.07.2025 17:57:28;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05433;
14.07.2025 17:57:28;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;05433;
14.07.2025 18:03:47;60,00;Zehnerkarte Erwachsen;1;Bar;05434;
14.07.2025 18:04:45;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05435;
14.07.2025 18:08:44;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05436;
14.07.2025 18:08:44;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05436;
14.07.2025 18:15:43;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05437;
14.07.2025 18:15:43;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05437;
14.07.2025 18:16:56;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05438;
14.07.2025 18:25:45;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05439;
14.07.2025 18:27:47;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05440;
14.07.2025 18:28:20;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05441;
14.07.2025 18:32:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05442;
14.07.2025 18:37:08;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05443;
14.07.2025 18:49:55;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05444;
14.07.2025 19:51:49;-3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05445;
14.07.2025 19:51:49;-3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05445;
14.07.2025 19:52:36;7,00;Erw. Tageskarte;1;EC-Cash;05446;
14.07.2025 20:13:45;-18,00;Fam Tageskarte;1;Bar;05447;
14.07.2025 20:19:53;-1.230,50;Entnahme: Entnahme;1;Bar;05448;
15.07.2025 09:56:00;7,00;Erw. Tageskarte;1;Bar;05449;
15.07.2025 10:32:43;7,00;Erw. Tageskarte;1;Bar;05450;
15.07.2025 10:46:27;7,00;Erw. Tageskarte;1;Bar;05451;
15.07.2025 10:47:41;7,00;Erw. Tageskarte;1;Bar;05452;
15.07.2025 11:01:11;7,00;Erw. Tageskarte;1;Bar;05453;
15.07.2025 11:02:43;4,50;Kind Tageskarte;1;Bar;05454;
15.07.2025 11:04:27;4,50;Kind Tageskarte;1;Bar;05455;
15.07.2025 11:04:51;7,00;Erw. Tageskarte;1;Bar;05456;
15.07.2025 11:07:04;7,00;Erw. Tageskarte;1;Bar;05457;
15.07.2025 11:19:58;37,00;Zehnerkarte    Ermäßigt;1;Bar;05458;
15.07.2025 11:20:46;4,50;Kind Tageskarte;1;Bar;05459;
15.07.2025 11:23:21;7,00;Erw. Tageskarte;1;Bar;05460;
15.07.2025 11:24:40;7,00;Erw. Tageskarte;1;EC-Cash;05461;
15.07.2025 11:24:40;7,00;Erw. Tageskarte;1;EC-Cash;05461;
15.07.2025 11:27:53;60,00;Zehnerkarte Erwachsen;1;EC-Cash;05462;
15.07.2025 11:45:03;4,50;Kind Tageskarte;1;Bar;05463;
15.07.2025 12:16:23;4,50;Kind Tageskarte;1;Bar;05464;
15.07.2025 12:38:43;4,50;Kind Tageskarte;1;Bar;05465;
15.07.2025 12:38:43;4,50;Kind Tageskarte;1;Bar;05465;
15.07.2025 12:38:43;7,00;Erw. Tageskarte;1;Bar;05465;
15.07.2025 12:44:57;7,00;Erw. Tageskarte;1;Bar;05466;
15.07.2025 13:07:14;60,00;Zehnerkarte Erwachsen;1;Bar;05467;
15.07.2025 14:11:06;7,00;Erw. Tageskarte;1;Bar;05468;
15.07.2025 14:11:06;7,00;Erw. Tageskarte;1;Bar;05468;
15.07.2025 14:11:06;7,00;Erw. Tageskarte;1;Bar;05468;
15.07.2025 14:11:06;7,00;Erw. Tageskarte;1;Bar;05468;
15.07.2025 14:17:01;18,00;Fam Tageskarte;1;Bar;05469;
15.07.2025 14:34:29;60,00;Zehnerkarte Erwachsen;1;Bar;05470;
15.07.2025 14:38:54;4,50;Kind Tageskarte;1;Bar;05471;
15.07.2025 14:38:54;4,50;Kind Tageskarte;1;Bar;05471;
15.07.2025 14:45:59;4,50;Kind Tageskarte;1;Bar;05472;
15.07.2025 15:00:19;7,00;Erw. Tageskarte;1;Bar;05473;
15.07.2025 15:19:56;7,00;Erw. Tageskarte;1;Bar;05474;
15.07.2025 15:19:56;37,00;Zehnerkarte    Ermäßigt;1;Bar;05474;
15.07.2025 15:25:00;4,50;Kind Tageskarte;1;Bar;05475;
15.07.2025 15:29:02;4,50;Kind Tageskarte;1;Bar;05476;
15.07.2025 15:29:02;4,50;Kind Tageskarte;1;Bar;05476;
15.07.2025 15:29:35;4,50;Kind Tageskarte;1;Bar;05477;
15.07.2025 15:29:35;7,00;Erw. Tageskarte;1;Bar;05477;
15.07.2025 15:44:19;37,00;Zehnerkarte    Ermäßigt;1;Bar;05478;
15.07.2025 15:49:53;115,00;Saisonkarte Familie 3W;1;Bar;05479;
15.07.2025 15:55:43;4,50;Kind Tageskarte;1;Bar;05480;
15.07.2025 15:55:43;7,00;Erw. Tageskarte;1;Bar;05480;
15.07.2025 16:10:05;7,00;Erw. Tageskarte;1;Bar;05481;
15.07.2025 16:28:47;4,50;Kind Tageskarte;1;Bar;05482;
15.07.2025 16:28:47;4,50;Kind Tageskarte;1;Bar;05482;
15.07.2025 16:36:18;3,00;Wasserspielring;1;Bar;05483;
15.07.2025 16:36:18;4,50;Kind Tageskarte;1;Bar;05483;
15.07.2025 16:36:18;4,50;Kind Tageskarte;1;Bar;05483;
15.07.2025 16:36:18;7,00;Erw. Tageskarte;1;Bar;05483;
15.07.2025 17:00:09;4,50;Kind Tageskarte;1;Bar;05484;
15.07.2025 17:00:09;4,50;Kind Tageskarte;1;Bar;05484;
15.07.2025 17:02:20;7,00;Erw. Tageskarte;1;Bar;05485;
15.07.2025 17:02:20;4,50;Kind Tageskarte;1;Bar;05485;
15.07.2025 17:53:41;7,00;Erw. Tageskarte;1;Bar;05486;
15.07.2025 17:56:53;4,50;Kind Tageskarte;1;Bar;05487;
15.07.2025 17:56:53;7,00;Erw. Tageskarte;1;Bar;05487;
15.07.2025 17:57:28;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05488;
15.07.2025 18:00:54;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05489;
15.07.2025 18:00:54;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;05489;
15.07.2025 18:01:22;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05490;
15.07.2025 18:24:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05491;
15.07.2025 18:24:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05491;
15.07.2025 18:24:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05491;
15.07.2025 18:24:41;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05492;
15.07.2025 18:24:41;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05492;
15.07.2025 18:35:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05493;
15.07.2025 18:35:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05493;
15.07.2025 18:35:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05493;
15.07.2025 19:20:34;-673,00;Entnahme: Entnahme;1;Bar;05494;
16.07.2025 14:25:19;60,00;Zehnerkarte Erwachsen;1;EC-Cash;05495;
16.07.2025 17:58:18;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05496;
16.07.2025 18:10:15;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05497;
16.07.2025 18:10:15;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05497;
16.07.2025 18:10:15;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05497;
16.07.2025 19:09:51;-14,00;Entnahme: Entnahme;1;Bar;05498;
17.07.2025 09:57:53;60,00;Zehnerkarte Erwachsen;1;Bar;05499;
17.07.2025 09:59:58;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;05500;
17.07.2025 11:55:07;185,00;Saisonkarte Familie 6W;1;Bar;05501;
17.07.2025 13:43:20;7,00;Erw. Tageskarte;1;Bar;05502;
17.07.2025 13:43:20;7,00;Erw. Tageskarte;1;Bar;05502;
17.07.2025 14:53:21;4,50;Kind Tageskarte;1;Bar;05503;
17.07.2025 14:53:21;4,50;Kind Tageskarte;1;Bar;05503;
17.07.2025 14:53:59;4,50;Kind Tageskarte;1;Bar;05504;
17.07.2025 15:26:17;4,50;Kind Tageskarte;1;Bar;05505;
17.07.2025 16:00:29;105,00;Saisonkarte Erwachsen;1;EC-Cash;05506;
17.07.2025 16:36:32;4,50;Kind Tageskarte;1;Bar;05507;
17.07.2025 16:37:00;60,00;Saisonkarte ermäßigt;1;Bar;05508;
17.07.2025 16:39:27;4,50;Kind Tageskarte;1;Bar;05509;
17.07.2025 16:40:40;37,00;Zehnerkarte    Ermäßigt;1;Bar;05510;
17.07.2025 16:43:06;60,00;Zehnerkarte Erwachsen;1;Bar;05511;
17.07.2025 16:55:03;115,00;Saisonkarte Familie 3W;1;EC-Cash;05512;
17.07.2025 17:30:31;7,00;Erw. Tageskarte;1;EC-Cash;05513;
17.07.2025 17:41:29;7,00;Erw. Tageskarte;1;Bar;05514;
17.07.2025 18:06:28;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05515;
17.07.2025 18:07:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05516;
17.07.2025 18:12:16;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;05517;
17.07.2025 18:12:16;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05517;
17.07.2025 18:25:02;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;05518;
17.07.2025 18:34:50;105,00;Saisonkarte Erwachsen;1;EC-Cash;05519;
17.07.2025 18:35:11;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05520;
17.07.2025 18:35:28;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05521;
17.07.2025 18:38:55;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05522;
17.07.2025 18:39:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05523;
17.07.2025 19:40:00;-483,50;Entnahme: Entnahme;1;Bar;05524;
18.07.2025 09:58:40;7,00;Erw. Tageskarte;1;Bar;05525;
18.07.2025 09:59:17;18,00;Fam Tageskarte;1;Bar;05526;
18.07.2025 10:03:15;185,00;Saisonkarte Familie 6W;1;EC-Cash;05527;
18.07.2025 10:04:19;7,00;Erw. Tageskarte;1;EC-Cash;05528;
18.07.2025 10:05:32;7,00;Erw. Tageskarte;1;Bar;05529;
18.07.2025 10:07:21;105,00;Saisonkarte Erwachsen;1;EC-Cash;05530;
18.07.2025 10:18:57;7,00;Erw. Tageskarte;1;Bar;05531;
18.07.2025 10:18:57;4,50;Kind Tageskarte;1;Bar;05531;
18.07.2025 10:38:49;105,00;Saisonkarte Erwachsen;1;Bar;05532;
18.07.2025 10:39:43;7,00;Erw. Tageskarte;1;Bar;05533;
18.07.2025 10:56:43;18,00;Fam Tageskarte;1;Bar;05534;
18.07.2025 10:56:43;2,50;Fam Tageskarte erm. Kinderkarte (2,50 €);1;Bar;05534;
18.07.2025 11:02:53;4,50;Kind Tageskarte;1;Bar;05535;
18.07.2025 11:03:38;4,50;Kind Tageskarte;1;Bar;05536;
18.07.2025 11:03:59;4,50;Kind Tageskarte;1;Bar;05537;
18.07.2025 11:06:40;7,00;Erw. Tageskarte;1;Bar;05538;
18.07.2025 11:07:33;7,00;Erw. Tageskarte;1;Bar;05539;
18.07.2025 11:07:33;4,50;Kind Tageskarte;2;Bar;05539;
18.07.2025 11:10:36;7,00;Erw. Tageskarte;1;Bar;05540;
18.07.2025 11:28:03;7,00;Erw. Tageskarte;1;Bar;05541;
18.07.2025 11:30:10;37,00;Zehnerkarte    Ermäßigt;1;Bar;05542;
18.07.2025 11:35:10;105,00;Saisonkarte Erwachsen;1;Bar;05543;
18.07.2025 11:37:52;7,00;Erw. Tageskarte;1;Bar;05544;
18.07.2025 11:37:52;4,50;Kind Tageskarte;1;Bar;05544;
18.07.2025 11:53:40;4,50;Kind Tageskarte;1;Bar;05545;
18.07.2025 11:54:30;7,00;Erw. Tageskarte;1;EC-Cash;05546;
18.07.2025 11:54:30;4,50;Kind Tageskarte;1;EC-Cash;05546;
18.07.2025 11:57:50;7,00;Erw. Tageskarte;1;Bar;05547;
18.07.2025 12:39:19;7,00;Erw. Tageskarte;1;Bar;05548;
18.07.2025 12:39:19;7,00;Erw. Tageskarte;1;Bar;05548;
18.07.2025 12:39:19;18,00;Fam Tageskarte;1;Bar;05548;
18.07.2025 12:39:19;2,50;Fam Tageskarte erm. Kinderkarte (2,50 €);1;Bar;05548;
18.07.2025 12:57:18;7,00;Erw. Tageskarte;1;Bar;05549;
18.07.2025 12:57:18;7,00;Erw. Tageskarte;1;Bar;05549;
18.07.2025 13:04:57;7,00;Erw. Tageskarte;1;Bar;05550;
18.07.2025 13:04:57;7,00;Erw. Tageskarte;1;Bar;05550;
18.07.2025 13:13:13;7,00;Erw. Tageskarte;1;EC-Cash;05551;
18.07.2025 13:13:13;7,00;Erw. Tageskarte;1;EC-Cash;05551;
18.07.2025 13:13:13;7,00;Erw. Tageskarte;1;EC-Cash;05551;
18.07.2025 13:16:48;2,50;Fam Tageskarte erm. Kinderkarte (2,50 €);1;Bar;05552;
18.07.2025 13:16:48;18,00;Fam Tageskarte;1;Bar;05552;
18.07.2025 13:20:45;18,00;Fam Tageskarte;1;EC-Cash;05553;
18.07.2025 13:49:13;4,50;Kind Tageskarte;1;Bar;05554;
18.07.2025 13:49:13;4,50;Kind Tageskarte;1;Bar;05554;
18.07.2025 13:49:13;7,00;Erw. Tageskarte;1;Bar;05554;
18.07.2025 13:58:29;4,50;Kind Tageskarte;1;Bar;05555;
18.07.2025 13:58:29;4,50;Kind Tageskarte;1;Bar;05555;
18.07.2025 13:58:29;4,50;Kind Tageskarte;1;Bar;05555;
18.07.2025 14:05:43;4,50;Kind Tageskarte;1;Bar;05556;
18.07.2025 14:10:38;60,00;Saisonkarte ermäßigt;1;Bar;05557;
18.07.2025 14:19:09;4,00;Stadtpass bis 18 Jahre;1;Bar;05558;
18.07.2025 14:19:09;4,00;Stadtpass bis 18 Jahre;1;Bar;05558;
18.07.2025 14:19:09;4,50;Stadtpass ab 18 Jahre;1;Bar;05558;
18.07.2025 14:23:23;18,00;Fam Tageskarte;1;Bar;05559;
18.07.2025 14:25:32;4,50;Kind Tageskarte;1;Bar;05560;
18.07.2025 14:27:28;7,00;Erw. Tageskarte;1;Bar;05561;
18.07.2025 14:27:28;37,00;Zehnerkarte    Ermäßigt;1;Bar;05561;
18.07.2025 14:37:21;4,50;Kind Tageskarte;1;Bar;05562;
18.07.2025 14:37:21;4,50;Kind Tageskarte;1;Bar;05562;
18.07.2025 14:42:39;37,00;Zehnerkarte    Ermäßigt;1;Bar;05563;
18.07.2025 14:43:53;7,00;Erw. Tageskarte;1;Bar;05564;
18.07.2025 14:43:53;7,00;Erw. Tageskarte;1;Bar;05564;
18.07.2025 14:49:20;4,50;Kind Tageskarte;1;Bar;05565;
18.07.2025 14:50:51;4,50;Kind Tageskarte;1;Bar;05566;
18.07.2025 14:50:51;7,00;Erw. Tageskarte;1;Bar;05566;
18.07.2025 14:50:51;4,50;Kind Tageskarte;1;Bar;05566;
18.07.2025 14:51:39;4,50;Kind Tageskarte;1;Bar;05567;
18.07.2025 14:51:39;4,50;Kind Tageskarte;1;Bar;05567;
18.07.2025 14:51:39;4,50;Kind Tageskarte;1;Bar;05567;
18.07.2025 14:59:52;4,50;Kind Tageskarte;1;Bar;05568;
18.07.2025 15:04:22;7,00;Erw. Tageskarte;1;Bar;05569;
18.07.2025 15:06:03;37,00;Zehnerkarte    Ermäßigt;1;Bar;05570;
18.07.2025 15:06:20;4,50;Kind Tageskarte;1;Bar;05571;
18.07.2025 15:06:38;4,50;Kind Tageskarte;1;Bar;05572;
18.07.2025 15:07:06;7,00;Erw. Tageskarte;1;Bar;05573;
18.07.2025 15:07:06;4,50;Kind Tageskarte;1;Bar;05573;
18.07.2025 15:09:47;7,00;Erw. Tageskarte;1;Bar;05574;
18.07.2025 15:16:42;4,50;Kind Tageskarte;1;Bar;05575;
18.07.2025 15:17:02;4,50;Kind Tageskarte;1;Bar;05576;
18.07.2025 15:17:02;4,50;Kind Tageskarte;1;Bar;05576;
18.07.2025 15:17:26;18,00;Fam Tageskarte;1;Bar;05577;
18.07.2025 15:20:30;115,00;Saisonkarte Familie 3W;1;Bar;05578;
18.07.2025 15:20:53;18,00;Fam Tageskarte;1;Bar;05579;
18.07.2025 15:24:32;60,00;Saisonkarte ermäßigt;1;Bar;05580;
18.07.2025 15:27:51;7,00;Erw. Tageskarte;1;Bar;05581;
18.07.2025 15:27:51;7,00;Erw. Tageskarte;1;Bar;05581;
18.07.2025 15:33:30;4,50;Kind Tageskarte;1;Bar;05582;
18.07.2025 15:33:30;7,00;Erw. Tageskarte;1;Bar;05582;
18.07.2025 15:33:30;0,00;Kleinkind            - Besucher -;1;Bar;05582;
18.07.2025 15:35:10;60,00;Saisonkarte ermäßigt;1;Bar;05583;
18.07.2025 15:37:00;7,00;Erw. Tageskarte;1;Bar;05584;
18.07.2025 15:37:00;7,00;Erw. Tageskarte;1;Bar;05584;
18.07.2025 15:43:30;4,50;Kind Tageskarte;1;Bar;05585;
18.07.2025 15:46:36;7,00;Erw. Tageskarte;1;Bar;05586;
18.07.2025 15:46:36;7,00;Erw. Tageskarte;1;Bar;05586;
18.07.2025 15:51:01;4,50;Kind Tageskarte;1;Bar;05587;
18.07.2025 15:59:57;4,50;Kind Tageskarte;1;Bar;05588;
18.07.2025 15:59:57;4,50;Kind Tageskarte;1;Bar;05588;
18.07.2025 15:59:57;4,50;Kind Tageskarte;1;Bar;05588;
18.07.2025 15:59:57;4,50;Kind Tageskarte;1;Bar;05588;
18.07.2025 15:59:57;4,50;Kind Tageskarte;1;Bar;05588;
18.07.2025 16:00:59;7,00;Erw. Tageskarte;1;Bar;05589;
18.07.2025 16:03:31;7,00;Erw. Tageskarte;1;Bar;05590;
18.07.2025 16:03:31;7,00;Erw. Tageskarte;1;Bar;05590;
18.07.2025 16:07:19;4,50;Kind Tageskarte;1;EC-Cash;05591;
18.07.2025 16:07:25;4,50;Kind Tageskarte;1;Bar;05592;
18.07.2025 16:07:45;4,50;Kind Tageskarte;1;Bar;05593;
18.07.2025 16:23:16;7,00;Erw. Tageskarte;1;Bar;05594;
18.07.2025 16:25:51;4,50;Kind Tageskarte;1;EC-Cash;05595;
18.07.2025 16:25:51;7,00;Erw. Tageskarte;1;EC-Cash;05595;
18.07.2025 16:25:51;4,50;Kind Tageskarte;1;EC-Cash;05595;
18.07.2025 16:31:56;7,00;Erw. Tageskarte;1;Bar;05596;
18.07.2025 16:31:56;7,00;Erw. Tageskarte;1;Bar;05596;
18.07.2025 16:31:56;7,00;Erw. Tageskarte;1;Bar;05596;
18.07.2025 16:31:56;7,00;Erw. Tageskarte;1;Bar;05596;
18.07.2025 16:31:56;7,00;Erw. Tageskarte;1;Bar;05596;
18.07.2025 16:32:53;7,00;Erw. Tageskarte;1;Bar;05597;
18.07.2025 16:32:53;4,50;Kind Tageskarte;1;Bar;05597;
18.07.2025 16:32:53;4,50;Kind Tageskarte;1;Bar;05597;
18.07.2025 16:35:27;3,00;Wasserball;1;Bar;05598;
18.07.2025 16:43:35;7,00;Erw. Tageskarte;1;Bar;05599;
18.07.2025 16:43:35;7,00;Erw. Tageskarte;1;Bar;05599;
18.07.2025 16:48:09;7,00;Erw. Tageskarte;1;EC-Cash;05600;
18.07.2025 16:48:09;4,50;Kind Tageskarte;1;EC-Cash;05600;
18.07.2025 16:48:09;4,50;Kind Tageskarte;1;EC-Cash;05600;
18.07.2025 16:51:39;4,50;Kind Tageskarte;1;Bar;05601;
18.07.2025 16:54:09;4,50;Kind Tageskarte;1;Bar;05602;
18.07.2025 16:54:09;7,00;Erw. Tageskarte;1;Bar;05602;
18.07.2025 17:16:22;4,50;Kind Tageskarte;1;Bar;05603;
18.07.2025 17:21:44;4,50;Kind Tageskarte;1;Bar;05604;
18.07.2025 17:21:44;4,50;Kind Tageskarte;1;Bar;05604;
18.07.2025 17:21:44;7,00;Erw. Tageskarte;1;Bar;05604;
18.07.2025 17:24:18;7,00;Erw. Tageskarte;1;Bar;05605;
18.07.2025 17:24:18;4,50;Kind Tageskarte;1;Bar;05605;
18.07.2025 17:24:18;4,50;Kind Tageskarte;1;Bar;05605;
18.07.2025 17:32:51;7,00;Erw. Tageskarte;1;Bar;05606;
18.07.2025 17:34:20;7,00;Erw. Tageskarte;1;EC-Cash;05607;
18.07.2025 17:55:18;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05608;
18.07.2025 17:55:55;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05609;
18.07.2025 17:59:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05610;
18.07.2025 17:59:25;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05610;
18.07.2025 17:59:47;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05611;
18.07.2025 18:00:34;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05612;
18.07.2025 18:00:34;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05612;
18.07.2025 18:01:06;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05613;
18.07.2025 18:01:06;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05613;
18.07.2025 18:01:06;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05613;
18.07.2025 18:13:11;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05614;
18.07.2025 18:13:11;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05614;
18.07.2025 18:13:11;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05614;
18.07.2025 18:13:11;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05614;
18.07.2025 18:13:11;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05614;
18.07.2025 18:15:27;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05615;
18.07.2025 18:15:27;3,00;Kind Tageskarte ab 18 Uhr;1;Bar;05615;
18.07.2025 18:16:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05616;
18.07.2025 18:16:50;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05616;
18.07.2025 18:21:16;185,00;Saisonkarte Familie 6W;1;EC-Cash;05617;
18.07.2025 18:27:16;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05618;
18.07.2025 18:27:16;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05618;
18.07.2025 18:40:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05619;
18.07.2025 18:40:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05619;
18.07.2025 18:40:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05619;
18.07.2025 18:40:26;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05619;
18.07.2025 19:37:30;-1.438,50;Entnahme: Entnahme;1;Bar;05620;
18.07.2025 19:52:27;-300,00;Entnahme: Entnahme;1;Bar;05621;
19.07.2025 10:00:41;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05622;
19.07.2025 10:00:41;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05622;
19.07.2025 10:00:41;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05622;
19.07.2025 10:00:41;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05622;
19.07.2025 10:00:41;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05622;
19.07.2025 10:00:41;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05622;
19.07.2025 10:01:03;18,00;Fam Tageskarte;1;Bar;05623;
19.07.2025 10:02:02;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05624;
19.07.2025 10:02:02;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05624;
19.07.2025 10:02:02;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05624;
19.07.2025 10:02:02;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05624;
19.07.2025 10:02:02;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05624;
19.07.2025 10:02:02;3,50;Erw. Tageskarte ab 18 Uhr;1;Bar;05624;
